,trial,ra,dec,elon,elat,r2,p,s,r1,teff1,vmag,icmag,tmag,jmag,kmag,npt_pri,snrf,dm,mult,hostID,ffiClass
197754,17.0,274.045898438,68.6934585571,56.0261268616,87.3704986572,8.83146161731,6.47730970383,154.729568481,0.887529015541,5533.50146484,15.5881500244,14.8125991821,14.8719997406,14.2510004044,13.8360004425,20.0,15.1395206451,10.1999998093,1.0,5189.0,6.0
197755,17.0,274.132476807,68.4946060181,52.6546936035,87.5040588379,6.00216294778,8.13458442688,12404.6015625,3.54876351357,11040.7919922,8.92940044403,9.03476047516,8.99199962616,9.05599975586,9.11900043488,18.0,10.6963367462,9.25,6.0,2452.0,6.0
197756,17.0,266.497497559,67.2135391235,152.996688843,88.4782791138,2.97624085631,7.06501722336,207.762207031,0.962963283062,5970.35302734,13.2660474777,12.6203603745,12.6719999313,12.1510000229,11.8210000992,16.0,7.6231584549,8.44999980927,1.0,1522.0,6.0
197757,17.0,273.288421631,68.0103912354,50.2928581238,88.0733413696,19.2992186078,12.0953168869,138.868850708,1.12505829334,6067.36328125,14.92897892,14.3093595505,14.359000206,13.8640003204,13.5570001602,18.0,27.5047874451,10.5500001907,0.0,7565.0,6.0
197758,17.0,267.009094238,68.5084991455,119.02759552,87.7422332764,15.1692358462,28.7593402863,56.8497924805,1.33870267868,6053.40966797,13.7829408646,13.1554393768,13.2049999237,12.720000267,12.4259996414,22.0,49.4470214844,9.80000019073,0.0,3438.0,6.0
197759,17.0,267.953796387,68.013999939,117.589302063,88.3460464478,3.41922702875,18.0263252258,26.1681442261,0.819421350956,5176.06835938,13.6747198105,12.7815999985,12.8470001221,12.1370000839,11.638999939,18.0,7.88929605484,7.75,0.0,3885.0,6.0
197760,17.0,262.614685059,68.0780639648,148.575531006,86.7760620117,3.14404121565,44.0595016479,69.41355896,1.64542818069,6886.52392578,9.70028591156,9.28891944885,9.31900024414,8.99400043488,8.82499980927,26.0,10.9497251511,6.80000019073,1.0,150.0,8.0
197761,17.0,272.87109375,67.0688171387,25.5191993713,88.7608337402,2.40375473689,1.71877384186,55.7148857117,0.415055215359,3574.91845703,15.9755411148,13.8712768555,13.7853021622,12.6784687042,11.881275177,12.0,14.6970901489,5.69999980927,3.0,1204.0,8.0
198429,17.0,265.209228516,72.7881164551,102.726753235,83.5590362549,1.95315629731,1.05884420872,1244.54284668,0.758947074413,5395.10742188,13.8193101883,13.0098400116,13.0719995499,12.4189996719,11.9670000076,24.0,8.21162605286,7.94999980927,3.0,5459.0,6.0
198430,17.0,271.524902344,73.5197067261,86.4372558594,83.0221328735,10.1253170939,2.66876411438,962.508422852,1.10093200207,5984.11523438,13.2957677841,12.6541194916,12.7060003281,12.1940002441,11.8719997406,24.0,95.1906051636,8.80000019073,0.0,4793.0,6.0
198431,17.0,269.500854492,71.1035079956,92.0398406982,85.453666687,16.0878964963,2.83409619331,1575.29711914,1.42529976368,6109.42041016,13.9980974197,13.3916797638,13.4409999847,12.9490003586,12.6450004578,26.0,102.392753601,10.1499996185,0.0,5081.0,6.0
198432,17.0,268.917541504,73.035369873,92.7973175049,83.5148239136,1.16045910747,2.25254487991,402.991821289,0.832385003567,5116.81982422,11.1404943466,10.2256402969,10.2919998169,9.57199954987,9.06599998474,26.0,8.29127597809,5.19999980927,0.0,8369.0,8.0
198433,17.0,265.521850586,72.5721588135,102.49041748,83.7927474976,3.58357408055,7.10435247421,69.6096954346,0.731285870075,5058.24658203,14.7284145355,13.7952003479,13.8629999161,13.1140003204,12.5749998093,24.0,9.55875015259,8.39999961853,0.0,6288.0,6.0
198434,17.0,266.064208984,74.075012207,98.1584091187,82.3737564087,1.75833417714,6.31148767471,397.233703613,1.10628175735,6531.30615234,9.90975666046,9.40896034241,9.44999980927,9.04500007629,8.8109998703,24.0,12.7848730087,5.84999990463,1.0,2858.0,8.0
198435,17.0,264.950714111,72.3615570068,104.63180542,83.939781189,2.33565525212,13.193400383,23.9257564545,0.743096411228,4720.63085938,12.6976289749,11.5907201767,11.6660003662,10.8070001602,10.1730003357,22.0,14.8273954391,5.94999980927,0.0,6195.0,8.0
198436,17.0,263.373291016,73.9433746338,103.775184631,82.2965164185,1.74266480178,50.7219657898,25.7751045227,1.1674156189,6280.58496094,9.97488117218,9.41892051697,9.46500015259,9.01399993896,8.74100017548,26.0,7.45201444626,5.84999990463,0.0,1937.0,8.0
198437,17.0,265.123382568,73.1379318237,102.050933838,83.2170562744,7.69576157322,89.4937973022,108.377067566,2.60031414032,8222.42578125,10.8906145096,10.776599884,10.7650003433,10.6350002289,10.5989999771,24.0,14.9805459976,9.75,0.0,2999.0,6.0
198438,17.0,268.338409424,73.1073303223,94.2224807739,83.4290008545,21.5284924471,153.349472046,4.29974889755,1.12606227398,5929.25341797,14.1901025772,13.53083992,13.5830001831,13.0600004196,12.7309999466,26.0,95.5814971924,9.69999980927,0.0,4547.0,6.0
198439,17.0,271.157409668,73.6147994995,87.3445510864,82.9352340698,2.15644867951,4.07465267181,7.65619707108,0.260858803988,3334.54223633,17.1588745117,14.7816534042,14.6810102463,13.4484262466,12.6769037247,24.0,12.721247673,5.25,2.0,2476.0,8.0
198440,17.0,267.455200195,73.1052627563,96.4443130493,83.3983917236,2.4010105345,1.8772995472,11.0301094055,0.168410256505,3212.69580078,18.810503006,16.2478599548,16.1591720581,14.8241214752,14.0486087799,26.0,13.2614631653,5.55000019073,2.0,4997.0,8.0
198441,17.0,275.243591309,73.9565429688,78.9874267578,82.4021377563,2.5178278383,8.61332035065,7.51801490784,0.440688073635,3644.96020508,15.6185874939,13.5881528854,13.4955844879,12.4336490631,11.6283016205,22.0,8.39744186401,5.65000009537,2.0,6946.0,8.0
198442,17.0,267.727142334,74.3568649292,94.5010681152,82.1682815552,2.4567261712,28.7396888733,0.681212127209,0.293677359819,3389.82836914,16.2353954315,13.9324216843,13.8322429657,12.6378297806,11.8658208847,26.0,12.1216678619,4.75,2.0,4156.0,8.0
199209,17.0,268.106781006,77.591758728,92.1235198975,78.9549942017,6.99796229438,1.40754115582,609.067993164,0.759499669075,4923.39794922,16.0660629272,15.0262746811,14.9801435471,14.3387613297,13.7551002502,26.0,16.9225978851,9.64999961853,1.0,5048.0,6.0
199210,17.0,260.21182251,78.134262085,99.7529525757,78.0912094116,3.01149644307,5.03629779816,430.614227295,1.01248669624,6309.57275391,12.7417068481,12.1849594116,12.2309999466,11.7760000229,11.5010004044,22.0,8.29683589935,8.30000019073,2.0,657.0,6.0
199211,17.0,265.164916992,79.0541992188,94.2191543579,77.4355163574,2.63954205042,4.36219882965,1479.51757812,1.50530314445,7144.96484375,10.2556285858,9.89803981781,9.92300033569,9.63000011444,9.48499965668,16.0,12.3212871552,7.30000019073,0.0,43.0,8.0
199212,17.0,256.304992676,77.2669754028,105.240875244,78.5504608154,3.54335800772,6.99518966675,433.736663818,1.2926222086,6486.34472656,11.5864524841,11.0718002319,11.1120004654,10.7049999237,10.4709997177,24.0,22.5919647217,7.84999990463,1.0,2541.0,6.0
199213,17.0,259.059417725,77.6075592041,101.78678894,78.4984436035,3.90993307305,8.9482011795,55.9268455505,0.788744032383,5000.34375,14.9828042984,14.0144395828,14.0830001831,13.3179998398,12.767999649,26.0,8.6106004715,8.75,0.0,2388.0,6.0
199214,17.0,263.014312744,79.4401931763,95.6785964966,76.9821472168,11.3181225476,49.5901527405,23.8795108795,1.13204073906,6194.41162109,11.6175756454,11.0350399017,11.0830001831,10.6129999161,10.3249998093,16.0,76.4585037231,7.34999990463,1.0,4398.0,8.0
199215,17.0,271.414642334,77.7419281006,88.4521179199,78.8111724854,20.9228926813,61.8043174744,4.22627592087,0.803541302681,4988.84423828,15.5654191971,14.5858001709,14.6540002823,13.8830003738,13.3319997787,24.0,88.3499450684,9.35000038147,0.0,944.0,6.0
199216,17.0,261.149902344,78.6894683838,98.0910415649,77.6205062866,1.57223947371,1.02138257027,35.3220176697,0.21194884181,3270.66821289,17.6759109497,15.2201404572,15.123670578,13.8458738327,13.0796966553,16.0,8.59656333923,5.25,2.0,2634.0,8.0
199217,17.0,267.748748779,76.3620071411,93.1112518311,80.174369812,3.19220206925,1.78856754303,44.6211166382,0.383379399776,3513.50219727,16.6670207977,14.4925289154,14.4036893845,13.2638111115,12.4724817276,26.0,23.4685440063,6.05000019073,3.0,1092.0,8.0
199218,17.0,261.022033691,77.977897644,99.2178649902,78.292640686,2.03034922789,1.72674512863,24.9543514252,0.269305050373,3348.82861328,17.4542961121,15.0930986404,14.9925737381,13.7677850723,12.9942989349,24.0,7.50930500031,5.65000009537,3.0,3609.0,8.0
199219,17.0,261.989257812,77.0044403076,99.702796936,79.2838821411,3.19652677785,6.02053785324,19.6984462738,0.528200209141,3865.76342773,16.3425655365,14.5243330002,14.4421253204,13.4642038345,12.6383018494,24.0,8.81520652771,7.25,1.0,3016.0,6.0
199220,17.0,269.183258057,76.2954483032,91.1440353394,80.2620239258,0.987005711512,7.81706476212,0.964166164398,0.139106974006,2971.66625977,16.278635025,13.9327201843,14.0389995575,12.2259998322,11.4420003891,26.0,10.5412378311,2.25,2.0,4477.0,8.0
199724,17.0,271.918334961,82.8131942749,89.142906189,73.7418060303,16.9022100182,49.0730171204,18.7113857269,1.06384348869,6067.36328125,11.6454324722,11.0279998779,11.0780000687,10.5850000381,10.2790002823,6.0,8.68083572388,7.15000009537,0.0,1490.0,6.0
199917,17.0,247.431625366,85.6830444336,94.9600601196,70.4805908203,4.16276694124,4.44329214096,595.375915527,1.11848318577,6237.34960938,11.4037752151,10.8354797363,10.8819999695,10.4219999313,10.1420001984,4.0,13.8256502151,7.15000009537,2.0,744.0,6.0
199918,17.0,234.096847534,85.5905303955,97.5655136108,69.9742126465,15.1834268866,12.2041664124,27.6634902954,0.729307115078,4808.39257812,12.4395437241,11.3996400833,11.4720001221,10.6490001678,10.0380001068,4.0,169.204605103,5.80000019073,1.0,2834.0,8.0
199919,17.0,195.038238525,87.1828842163,97.0175094604,67.1383743286,7.33297436032,33.0390281677,16.5601768494,0.844665765762,5610.48046875,14.3159208298,13.5703191757,13.6280002594,13.0290002823,12.6300001144,4.0,7.94744348526,8.89999961853,2.0,1297.0,6.0
200040,17.0,129.754013062,84.7877655029,97.194694519,62.3633384705,20.810184978,7.86900234222,260.158874512,1.1369240284,6180.16259766,11.9014701843,11.3155193329,11.3629999161,10.8950004578,10.6099996567,4.0,184.090499878,7.65000009537,0.0,285.0,6.0
200041,17.0,160.465026855,84.6287002563,101.73361969,64.290145874,18.7600224463,19.2973995209,1579.41650391,2.14178490639,11091.75,8.29203987122,8.40564060211,8.36299991608,8.43400001526,8.50100040436,2.0,125.604019165,7.55000019073,0.0,760.0,6.0
200160,17.0,130.296661377,82.3224411011,100.046638489,60.3108711243,3.60706494055,1.80433452129,108.470352173,0.532872378826,3945.51147461,11.7939157486,10.0939655304,10.0098142624,9.08349895477,8.27350521088,4.0,106.471221924,2.95000004768,2.0,353.0,8.0
200161,17.0,137.870697021,80.8351211548,103.534378052,59.6857147217,2.53410272568,24.0114555359,0.635155260563,0.240168720484,3312.3581543,16.0919284821,13.6912679672,13.5904378891,12.3485651016,11.5813150406,4.0,11.0759048462,3.95000004768,2.0,951.0,8.0
200284,17.0,123.801979065,76.970993042,102.636688232,55.0192146301,3.79491138354,1.30664181709,1750.22790527,1.0069051981,5662.39306641,11.7580137253,11.0291595459,11.0860004425,10.5080003738,10.1300001144,4.0,26.6088657379,6.80000019073,0.0,729.0,6.0
200285,17.0,125.389732361,76.5794525146,103.485298157,54.801864624,3.63880018892,32.0235176086,7.76570320129,0.733233988285,4830.58837891,12.4576358795,11.4214391708,11.4940004349,10.6770000458,10.0729999542,4.0,10.5135726929,5.84999990463,1.0,1791.0,8.0
200286,17.0,125.202529907,76.5452270508,103.439758301,54.7531356812,3.37534213404,4.78683376312,5.9381608963,0.256900370121,3333.89892578,17.2504177094,14.8713111877,14.7706613541,13.5377178192,12.7658157349,4.0,8.52402973175,5.30000019073,2.0,123.0,6.0
200287,17.0,120.805130005,78.3851470947,100.650123596,56.0893440247,2.89642011326,3.49104809761,47.6508560181,0.547702610493,3974.72851562,14.5604829788,12.8609390259,12.7760763168,11.850394249,11.0317783356,4.0,11.8992538452,5.80000019073,3.0,926.0,6.0
200288,17.0,114.23261261,75.7623214722,99.6876602173,53.1386528015,1.36670379238,3.35729718208,11.7515296936,0.289231926203,3397.24780273,14.6805458069,12.396437645,12.2963218689,11.1136808395,10.3467750549,4.0,9.03719139099,3.20000004768,3.0,1907.0,8.0
200393,17.0,110.545890808,72.4445724487,99.4152450562,49.676399231,2.8212671549,3.3785033226,25.7574443817,0.439040899277,3622.54052734,15.4833612442,13.429558754,13.3391008377,12.2624864578,11.4592256546,4.0,9.04281997681,5.44999980927,1.0,1135.0,6.0
200627,17.0,119.593223572,51.0482292175,110.94997406,29.7393398285,4.66386114238,19.2228412628,111.946746826,1.41313946247,6137.62158203,11.0328598022,10.4249601364,10.4720001221,10.0100002289,9.73799991608,2.0,11.522231102,7.25,0.0,240.0,6.0
200704,17.0,121.111465454,41.7493286133,114.372268677,20.9065494537,19.4642899991,5.59106492996,197.925140381,0.909440696239,5597.57470703,13.4993610382,12.7511196136,12.8090000153,12.2119998932,11.8159999847,2.0,54.9050979614,8.25,0.0,820.0,6.0
200705,17.0,120.122253418,41.2715797424,113.710151672,20.2798137665,8.86384523682,7.11086893082,602.936950684,1.44973015785,6760.82861328,12.4019813538,11.9521608353,11.986000061,11.625,11.4289999008,2.0,14.1834278107,9.10000038147,2.0,48.0,6.0
200754,17.0,121.282814026,36.7350082397,115.658203125,16.0408935547,9.63211384568,6.54394197464,88.103225708,0.774818480015,5093.30908203,14.0516939163,13.1304397583,13.1969995499,12.4610004425,11.9350004196,2.0,13.4992847443,7.90000009537,0.0,1325.0,6.0
200755,17.0,121.115837097,39.1705436707,114.973480225,18.3906707764,3.14425185502,10.2458362579,56.5675811768,0.814667463303,5223.9609375,11.1700239182,10.3011598587,10.3660001755,9.67399978638,9.1890001297,2.0,16.0997333527,5.30000019073,1.0,674.0,8.0
200888,17.0,132.649810791,9.93999958038,132.302108765,-7.45825815201,2.83595483299,4.81984186172,12.2432575226,0.385869860649,3531.6262207,15.1853780746,13.0441350937,12.958114624,11.8323726654,11.0450906754,2.0,9.48441028595,4.65000009537,2.0,724.0,2.0
200949,17.0,135.419265747,7.31019067764,135.701889038,-9.21817970276,1.97468010654,0.877202630043,94.2118988037,0.342741250992,3452.85791016,15.0204076767,12.7979364395,12.6996650696,11.5440587997,10.7692337036,2.0,12.9864187241,4.05000019073,3.0,1199.0,2.0
201014,17.0,137.844406128,2.68366980553,139.443817139,-12.9273672104,2.18792474192,7.8680896759,5.16500329971,0.344808697701,3465.97265625,14.2179059982,12.0153274536,11.9190950394,10.7727336884,9.99963092804,2.0,10.8544425964,3.29999995232,2.0,397.0,2.0
201059,17.0,139.503005981,-1.29807555676,142.343795776,-16.2027873993,9.05867832568,16.6333522797,16.9058303833,0.693501412868,4819.47900391,13.9019155502,12.8629999161,12.9359998703,12.111000061,11.4989995956,2.0,26.6884803772,7.15000009537,0.0,510.0,3.0
201216,17.0,145.842758179,-14.1631402969,153.379348755,-26.1704082489,3.08722485113,3.75199770927,15.7098331451,0.371359288692,3508.33984375,15.6223011017,13.4556245804,13.365981102,12.2300863266,11.4456367493,2.0,10.4089307785,4.94999980927,3.0,1207.0,3.0
201270,17.0,150.439819336,-17.7315235138,159.487228394,-27.797082901,3.48428310979,14.551618576,107.087234497,1.11291503906,6137.62158203,10.2313642502,9.63571929932,9.6829996109,9.20800018311,8.91600036621,2.0,12.5942821503,5.90000009537,0.0,852.0,3.0
201331,17.0,154.029556274,-19.058423996,163.614273071,-27.6603279114,2.81312717216,7.00634384155,2.89015984535,0.220150366426,3297.19946289,14.612493515,12.1973619461,12.0973310471,10.8530387878,10.0913095474,2.0,43.619556427,2.25,2.0,282.0,2.0
201387,17.0,159.25819397,-22.219751358,170.145965576,-28.5137214661,1.89953567938,6.45266532898,62.6032066345,0.689537465572,4843.95507812,11.1185035706,10.0559110641,10.0078907013,9.34682559967,8.73748970032,2.0,9.14888954163,4.40000009537,1.0,865.0,2.0
201388,17.0,160.857772827,-23.9626426697,172.518417358,-29.4603710175,7.24999097987,11.2622385025,87.9805450439,0.893021643162,5821.03369141,13.1961832047,12.5143604279,12.5690002441,12.0200004578,11.6630001068,2.0,15.2574567795,8.10000038147,1.0,767.0,3.0
201389,17.0,158.998947144,-22.0150852203,169.799926758,-28.4298019409,2.03418278317,18.2925415039,70.4479217529,1.07989954948,6053.40966797,9.20479202271,8.58879947662,8.63899993896,8.14900016785,7.84499979019,2.0,7.91858577728,4.75,1.0,592.0,2.0
201438,17.0,166.100921631,-26.5850791931,178.741333008,-29.7387313843,5.85514316772,5.68479728699,521.335205078,1.27684533596,6280.58496094,12.3709487915,11.8087205887,11.8540000916,11.404999733,11.1379995346,2.0,13.3454647064,8.44999980927,3.0,743.0,3.0
201439,17.0,163.086074829,-26.9290924072,176.121139526,-31.2447395325,2.24666123562,7.99511909485,3.58189797401,0.283774882555,3383.56860352,15.1141204834,12.8109836578,12.7107524872,11.5178194046,10.7503271103,2.0,10.7472362518,3.54999995232,1.0,342.0,2.0
201490,17.0,169.436798096,-27.1958808899,182.108963013,-28.958732605,3.36674045093,3.56208348274,437.608703613,0.891396582127,5902.00976562,11.4262208939,10.7709197998,10.8240003586,10.2939996719,9.95300006866,2.0,15.595044136,6.40000009537,1.0,290.0,3.0
201491,17.0,169.445526123,-28.039106369,182.550765991,-29.708896637,2.04364408616,1.27422952652,45.3786849976,0.301114201546,3405.60253906,15.5277452469,13.2492332458,13.149187088,11.9676713943,11.19713974,2.0,12.1964759827,4.15000009537,3.0,218.0,2.0
201492,17.0,169.635604858,-26.9703350067,182.174804688,-28.6778869629,1.96770341374,3.0127825737,13.5187606812,0.290330022573,3396.73486328,15.432551384,13.1436843872,13.0435638428,11.8578004837,11.0885391235,2.0,10.2947340012,3.95000004768,2.0,547.0,2.0
201604,17.0,179.196990967,-30.5935821533,192.535690308,-28.147731781,4.98952748276,6.59687662125,344.126647949,1.1423201561,6208.68994141,12.022028923,11.4441595078,11.4910001755,11.0279998779,10.7460002899,2.0,8.52511978149,7.80000019073,2.0,676.0,3.0
201605,17.0,180.815979004,-32.3384666443,194.838531494,-29.0775566101,3.94596113958,18.269323349,128.942260742,1.23330962658,6668.06591797,11.036608696,10.5651597977,10.6029996872,10.2189998627,10.0030002594,2.0,7.5059337616,7.30000019073,0.0,529.0,3.0
201720,17.0,192.306503296,-33.1222839355,204.975372314,-25.4886016846,3.34257867305,2.44283008575,36.6782569885,0.423897236586,3589.34326172,15.5386295319,13.4519376755,13.3646039963,12.2672796249,11.4689598083,2.0,8.19309425354,5.34999990463,2.0,578.0,3.0
201808,17.0,203.345336914,-31.0182571411,213.284866333,-19.7368755341,3.42211057407,7.52138996124,54.8007125854,0.706481814384,4884.62646484,12.3660449982,11.3176383972,11.2711896896,10.619846344,10.0226287842,2.0,11.7869405746,5.75,0.0,461.0,3.0
201809,17.0,203.284698486,-32.5151748657,213.856994629,-21.1354541779,8.5330427083,10.4238996506,230.848754883,1.24475800991,6397.34814453,12.180893898,11.6505594254,11.6929998398,11.2690000534,11.0209999084,2.0,7.6910276413,8.30000019073,0.0,664.0,3.0
201858,17.0,207.217483521,-29.2551994324,215.84552002,-16.8368759155,3.3873168908,19.6907482147,70.6488571167,1.00049757957,6266.13769531,11.1541604996,10.5906801224,10.6379995346,10.1750001907,9.89000034332,2.0,9.57691860199,6.65000009537,1.0,393.0,3.0
201924,17.0,214.251098633,-32.0462341309,222.798614502,-17.280878067,13.0033740041,8.69065093994,186.327270508,1.11058676243,5929.25341797,12.8120889664,12.150639534,12.2019996643,11.6840000153,11.361000061,2.0,51.634979248,8.30000019073,0.0,144.0,3.0
201925,17.0,215.586975098,-29.3115215302,222.958251953,-14.3186969757,2.29425963945,11.526424408,6.00321102142,0.468444734812,3699.51464844,14.0411643982,12.0804576874,11.986787796,10.9572477341,10.1501302719,2.0,8.65097045898,4.34999990463,2.0,939.0,2.0
201974,17.0,219.516281128,-29.4558563232,226.341400146,-13.3434381485,3.39355319738,6.50264310837,2903.50976562,2.44117069244,7961.59375,5.2851099968,5.12775993347,5.12400007248,4.96899986267,4.91699981689,2.0,10.3594360352,3.90000009537,1.0,679.0,3.0
202126,17.0,239.386535645,-9.0562210083,239.162887573,11.1660795212,8.88400486667,2.0567586422,908.35723877,1.011079669,5636.37548828,12.136882782,11.3858795166,11.4429998398,10.8559999466,10.4759998322,2.0,21.3731117249,7.15000009537,1.0,676.0,6.0
202173,17.0,242.338531494,-6.92167854309,241.664138794,13.8380222321,10.7901201318,8.27671909332,51.9081726074,0.766660869122,4864.07226562,13.5752506256,12.5370397568,12.609000206,11.8000001907,11.2139997482,2.0,49.050239563,7.09999990463,3.0,877.0,6.0
202174,17.0,240.205596924,-4.53855323792,239.02494812,15.7543725967,10.018902978,10.0542755127,194.526824951,1.18905973434,6137.62158203,12.9405260086,12.3357191086,12.3839998245,11.9079999924,11.6190004349,2.0,12.9477834702,8.75,0.0,784.0,6.0
202249,17.0,244.714553833,-3.16118812561,243.362106323,17.9703369141,15.3434933077,9.70487976074,18.115655899,0.606511354446,4243.69384766,14.4571762085,12.988489151,12.919303894,12.0718612671,11.2873744965,2.0,117.031684875,6.44999980927,1.0,718.0,6.0
202318,17.0,246.620010376,3.10382008553,244.19190979,24.4726467133,6.93170168928,10.6446704865,28.5109081268,0.683809578419,4711.83496094,13.4479427338,12.3011331558,12.2480068207,11.5458755493,10.8938350677,2.0,17.439491272,6.5,1.0,1099.0,6.0
202319,17.0,248.20098877,1.10314929485,246.256362915,22.763502121,3.18944730441,3.66615080833,6.06609582901,0.205688863993,3260.90307617,17.0576782227,14.57700634,14.4818468094,13.1948776245,12.424779892,2.0,15.022892952,4.40000009537,3.0,985.0,8.0
202384,17.0,250.234848022,6.86360549927,247.478790283,28.7706546783,13.310525611,9.20802402496,435.044494629,1.31876313686,6902.39794922,10.5913238525,10.1789197922,10.2119998932,9.86400032043,9.67599964142,2.0,129.133422852,7.15000009537,0.0,325.0,6.0
202435,17.0,250.470748901,11.1520872116,246.967254639,33.0429954529,15.3274156535,15.4180059433,20.3169002533,0.747957229614,4775.29150391,14.3527212143,13.2610797882,13.3360004425,12.498000145,11.8900003433,2.0,54.211139679,7.69999980927,0.0,619.0,6.0
202481,17.0,251.722747803,15.0484905243,247.688858032,37.0827674866,10.4842547047,5.29578733444,702.394165039,1.32363021374,6367.95361328,12.1070928574,11.5701999664,11.6140003204,11.1719999313,10.9079999924,2.0,44.5943183899,8.30000019073,0.0,393.0,6.0
202482,17.0,251.019058228,15.2544384003,246.806625366,37.1778297424,14.0361804739,6.05621910095,440.329864502,1.17517697811,6382.63574219,12.7848939896,12.2468004227,12.2910003662,11.8579998016,11.6029996872,2.0,38.9806251526,8.75,2.0,163.0,6.0
202483,17.0,253.365570068,14.1767377853,249.813400269,36.4575500488,5.03876793931,6.78118801117,154.305892944,0.93157607317,5571.85791016,13.175696373,12.4124794006,12.4709997177,11.8680000305,11.4689998627,2.0,8.54726696014,7.94999980927,2.0,736.0,6.0
202534,17.0,256.798309326,20.0232582092,253.02734375,42.6878128052,3.06780459187,10.3642454147,509.071807861,1.64542329311,6966.26416016,9.71513748169,9.32287979126,9.35200023651,9.03199958801,8.86699962616,2.0,7.4425163269,6.84999990463,0.0,84.0,6.0
202535,17.0,254.390350342,20.3528232574,249.919662476,42.7100563049,2.34861312802,15.7060995102,0.715085268021,0.179556712508,3229.43505859,16.8543338776,14.3251590729,14.2342224121,12.9212808609,12.1510305405,2.0,8.20157814026,3.79999995232,1.0,526.0,8.0
202598,17.0,257.621734619,25.9441833496,253.033477783,48.6569976807,2.5371451138,9.49582290649,3.30205130577,0.309932619333,3421.80566406,14.6129789352,12.3584899902,12.2585802078,11.0900678635,10.3209991455,2.0,11.6094675064,3.34999990463,3.0,1426.0,8.0
202827,17.0,261.334289551,38.8549728394,255.593887329,61.8615837097,8.11253502689,6.88594961166,696.059692383,1.48912286758,6683.43994141,11.9613542557,11.5007991791,11.5369997025,11.1560001373,10.9429998398,4.0,30.9404277802,8.64999961853,0.0,519.0,6.0
202828,17.0,261.699768066,38.5341262817,256.27520752,61.578540802,8.0733524479,23.9811477661,15.543091774,0.750030577183,5164.16455078,15.0910100937,14.1988401413,14.2650003433,13.5480003357,13.0399999619,4.0,9.69065093994,8.94999980927,0.0,1518.0,6.0
202829,17.0,261.090026855,35.9316978455,255.933288574,58.936668396,3.26118656437,6.84021186829,9.03300571442,0.419020354748,3585.9675293,15.9765195847,13.8842153549,13.7972002029,12.6975889206,11.8991298676,4.0,7.73001527786,5.75,2.0,425.0,6.0
202830,17.0,259.038208008,36.9881744385,252.44619751,59.7612495422,2.65952232197,7.7946138382,4.13780164719,0.305871218443,3414.00976562,15.7775421143,13.5053339005,13.4053583145,12.227180481,11.4544467926,2.0,9.59892082214,4.44999980927,3.0,160.0,8.0
202956,17.0,262.624694824,42.5202255249,256.749450684,65.6206207275,9.71989744752,2.97866892815,214.291870117,0.715462982655,5069.90625,15.4084272385,14.4816799164,14.5489997864,13.8039999008,13.2690000534,2.0,15.741771698,9.05000019073,0.0,2240.0,6.0
202957,17.0,260.153869629,43.3298301697,252.077667236,66.1576156616,5.01672819566,6.65993499756,68.9430770874,0.768616199493,4864.07226562,12.9549036026,11.9256792068,11.998000145,11.1929998398,10.607000351,4.0,27.3587665558,6.5,2.0,845.0,6.0
202958,17.0,262.996032715,41.5896377563,257.664581299,64.7293014526,5.73830514529,10.1981096268,36.3069992065,0.713454127312,4880.34130859,13.8432426453,12.7683353424,12.7217216492,12.0650911331,11.4658851624,2.0,14.5046701431,7.19999980927,2.0,306.0,6.0
202959,17.0,261.372192383,43.9049568176,254.031265259,66.8666000366,3.50227581506,2.14818048477,16.3852481842,0.246566697955,3319.09667969,16.9720478058,14.5764341354,14.4756603241,13.2348327637,12.4650058746,4.0,16.4523391724,4.90000009537,2.0,563.0,8.0
203082,17.0,262.972564697,46.0431365967,256.198913574,69.1459960938,9.88758507316,2.33627772331,3615.86328125,1.65348768234,6918.30810547,11.1352987289,10.7297592163,10.7589998245,10.4329996109,10.263999939,6.0,31.613899231,8.25,1.0,160.0,6.0
203083,17.0,261.911895752,45.3115234375,254.46786499,68.3151702881,13.808116333,43.1479263306,2.9723649025,0.631197333336,4398.45654297,15.5184078217,14.1489582062,14.0834407806,13.2835111618,12.5382499695,6.0,26.7513751984,7.84999990463,1.0,3514.0,6.0
203084,17.0,262.746704102,48.5826034546,254.627380371,71.635017395,3.96825966294,4.29956674576,15.8645763397,0.408916532993,3574.23095703,16.404958725,14.299492836,14.2135820389,13.1053581238,12.3081207275,6.0,12.4399995804,6.09999990463,3.0,127.0,6.0
203272,17.0,265.089477539,50.3701057434,258.837341309,73.6191329956,6.98180420318,2.02937316895,2881.72607422,1.51089966297,6324.12011719,11.4796009064,10.9285202026,10.9729995728,10.529999733,10.267999649,6.0,34.4879760742,7.94999980927,3.0,2327.0,6.0
203273,17.0,262.934906006,49.8746147156,254.333633423,72.9297790527,6.12238663753,5.15972328186,155.593780518,0.865513980389,5236.00537109,14.5428123474,13.662320137,13.7270002365,13.0349998474,12.5570001602,6.0,11.6417207718,8.80000019073,1.0,517.0,6.0
203274,17.0,265.969970703,52.022277832,260.171539307,75.3240585327,6.15262973855,8.66580200195,72.621963501,0.760769307613,5382.69726562,14.3202981949,13.5058403015,13.5690002441,12.9130001068,12.4610004425,10.0,20.2999629974,8.44999980927,1.0,3123.0,6.0
